result_page_number	result_page_index_position	search_term	url	description	from_price	to_price	fulfillment	availability	rating	duplicate_indicator
6	3	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Rinseless Hand Sanitizer Spray 1 Gallon Refill	39.99	64.99	Sold & shipped by Maxton & Company Free delivery		0.0	N
6	4	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	BioCare Labs Hand Sanitizer with Aloe, Vitamin E & Tea Tree Oil - (4 Pack) 2 oz Bottle	22.00	22.00	Pro sellerSold & shipped by BIOCARE LABS INC Free delivery		0.0	N
6	5	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Pure-Kzzno Hand Sanitizer 16oz	4.99	19.99	Sold & shipped by ASA Techmed Inc Free delivery		0.0	Y
6	6	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	UV Light Sanitizer Case, Portable Universal Cell Phone & Accessory Cleaner Bag	38.46	38.46	 Free delivery		5.0	N
6	7	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	BioCare Labs Hand Sanitizer with Aloe, Vitamin E & Tea Tree Oil - 36 Portable 0.25 oz packets - Fits in your pocket, wallet, or purse	24.99	24.99	Pro sellerSold & shipped by BIOCARE LABS INC Free delivery		0.0	N
6	8	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	2 Pack Belcam Alcohol Antiseptic 80% Topical Solution Hand Sanitizer Spray 8 Ounce	14.52	14.52	Sold & shipped by Mr. Medical Free delivery		0.0	N
6	9	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	3 Pack Belcam Alcohol Antiseptic 80% Topical Solution Hand Sanitizer Spray 8 Ounce	17.62	17.62	Sold & shipped by Mr. Medical Free delivery		5.0	N
6	10	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Chroma Safe Hand Sanitizer 16oz - 12 Pack, Non-Gel	49.99	49.99	Sold & shipped by Chromaflo Technologies Corp		0.0	N
6	11	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	4 Pack - Belleza Solution Hand Sanitizer Gel with 70% V/V Ethyl Alcohol Based, Vitamin E & Moisturizers, 8 OZ (236 ml) (Total 32 FL OZ)	19.99	19.99	2-day delivery on orders $35+Pro sellerSold by Nature's Click, fulfilled by Walmart		0.0	N
6	12	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Superfy Hand Sanitizer Gel with 70% Alcohol, 12 Pack of 8 oz, Press Hand Washer with Pump Quick-drying 96 oz total	33.99	33.99	Sold & shipped by Newacme LLC Free delivery		0.0	N
6	13	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	(200 Wipes) Hand Sanitizing Wipes, Alcohol Formula (4 pack) (Big 6 by 8 size) 75% Alcohol Hand Sanitizing Wipes Free 2 day shipping	24.99	24.99	Sold & shipped by Saphe Life Free delivery		5.0	N
6	14	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	12 X 100ML - 75% Alcohol Hand Sanitizer with Aloe and Tea Tree Oil (Travel Size)	30.77	30.77	Free delivery on orders over $35		0.0	N
6	15	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Belcam Alcohol Antiseptic 80% Topical Solution Hand Sanitizer Spray 8 Ounce	9.33	9.33	Sold & shipped by Mr. Medical Free delivery		0.0	N
6	16	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	PH5B Moisturizing Hand Sanitizer 75 % Alcohol, Aloe Vera Gel and Vitamin E, 2.54 oz, Pack of 6	15.99	15.99	Pro sellerSold & shipped by DHS MED Free delivery		0.0	N
6	17	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	CLEAN MONSTER Made in USA Plant Based Hand Sanitizer | Lavender Peppermint Scented | 3 Pack 4 Oz	14.99	14.99	Sold & shipped by CLEAN MONSTER Free delivery		0.0	N
6	18	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	DoctorCare Plus 4 oz Easy Spray Hand Sanitizer - 6 pack	27.00	27.00	2-day delivery on orders $35+Pro sellerSold by iServe Products, fulfilled by Walmart		0.0	N
6	19	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Freshscent Scented Hand Sanitizer 8.45 oz. Bottle	6.99	6.99	Pro sellerSold & shipped by Simply Medical Free delivery		0.0	N
6	20	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	MD Science Lab Premium Alcohol-Based Hand Sanitizer 16oz 3PACK	24.99	24.99	Sold & shipped by MD SCIENCE LAB Free delivery		0.0	N
6	21	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Sharper Image UV Portable Sanitizer	49.88	49.88	Free pickup today		0.0	N
6	22	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	JOINTOWN 75% Ethyl Alcoho Based Hand Sanitizer with pump 8 oz	3.99	3.99	Sold & shipped by Square Imports LLC		0.0	N
6	23	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Pharma Health Hand Sanitizer Gel 4 Gallon with 1 Pump, Scent Free, Made in the USA.	89.99	89.99	Sold & shipped by Pharma Health Free delivery		0.0	N
6	24	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	MD Kids Klean Hand Sanitizer for Kids 3oz (6PACK)	14.99	14.99	Sold & shipped by MD SCIENCE LAB Free delivery		0.0	N
6	25	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	12.55	12.55	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
6	26	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Sani-Cide Plus No-Rinse Sanitizer	63.82	63.82	Sold & shipped by BisonOffice Free delivery		0.0	N
6	27	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	46 Pieces Play Set for Kids - Pretend Play Food - Pretend Play Food Car	49.99	49.99	Sold & shipped by Suntisfy Inc. Free delivery		2.0	N
6	28	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	GiGi Hand Sanitizing Cleansing Gel 16oz	19.99	19.99	Sold & shipped by Today's Deals Free delivery		1.0	N
6	29	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Pure-Kzzno Hand Sanitizer 16oz	4.99	19.99	Sold & shipped by ASA Techmed Inc Free delivery		0.0	Y
6	30	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	HAND SANITIZER DONUT				In-store purchase only	0.0	N
6	31	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	21 Inch Kid's Wooden Toy Ukulele,Toy Guitar Musical Instruments	12.99	12.99	Sold & shipped by Suntisfy Inc. Free delivery		3.5	N
6	32	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Zep, ZPE92724, MVP Waterless Hand Cleaner, 1 Each, Milky White, 1 gal (3.8 L)	31.87	31.87	Free delivery on orders over $35		0.0	N
6	33	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Clean Quick Broad Range Quaternary Sanitizer w/Test Strips Sweet Scent 1gal 07535	78.84	78.84	Pro sellerSold & shipped by MyOfficeInnovations Free delivery		0.0	N
6	34	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Full Spectrum Hemp Hand Sanitizer Spray | 6 oz. | Fresh Citrus	14.99	79.99	Free delivery on orders over $35		0.0	N
6	35	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	1.69 oz Hand Sanitizer Moisturizer with 75% Ethyl, 180 Pack	159.97	349.97	 Free delivery		0.0	N
6	36	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	Hand soap and sanitizer	3.97	3.97	Free delivery on orders over $35Free pickup		4.0	N
6	37	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	BH Advanced Hand Sanitizer Refreshing Gel, with 67% Alcohol Advanced Natural Hand Sanitize Cleaner 8 OZ	6.99	6.99	Sold & shipped by My golden deals Free delivery		0.0	N
6	38	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	SupplyAID RRS-KEY1 No-Touch Utility Key with Storage Box, 2-Oz Gel Hand Sanitizer, and Nozzle Tip	19.99	19.99	Free delivery on orders over $35		0.0	N
6	39	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=6&ps=40&query=hand+sanitizer	(Pack of 4) Dial Antibacterial Liquid Hand Soap, Pomegranate & Tangerine, 9.375 Ounce	7.10	7.10			4.5	N
7	0	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	All Good Hand Sanitizer Gel - Moisturizing Aloe Vera, Calendula, Chamomile - Travel Size 2 OZ (Pack of 3)	22.50	35.00	Free delivery on orders over $35		0.0	N
7	1	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Superfy Hand Sanitizer, Refreshing Gel, 16 fl oz Top Pump Bottle with 70% Alcohol (Pack of 10), 160 fl oz	44.99	44.99	Sold & shipped by Newacme LLC Free delivery		0.0	N
7	2	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	CLEANZE Alcohol Wipes-30ct	1.63	1.63	2-day delivery on orders $35+		0.0	N
7	3	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	MD Kids Klean Hand Sanitizer Spray, BZK, Fresh, 12oz - 3PK	19.99	19.99	Sold & shipped by MD SCIENCE LAB Free delivery		0.0	N
7	4	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	19.55	19.55	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
7	5	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Origyn OAS1AW AutoSpritz Hand Sanitizer Dispenser with 12oz Hand Sanitizer	49.99	49.99	 Free delivery		5.0	N
7	6	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Hand Sanitizer Collection	24.99	24.99	Free delivery on orders over $35Free pickup		3.5	N
7	7	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	4 Pack Hand Sanitizer 100ml each	12.25	12.25	Sold & shipped by CorgioMed Free delivery		0.0	N
7	8	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Alcohol Based Hand Sanitizer Gel-Instant Dry, Lab Tested (2 Pack 16.91 Fl Oz)	14.99	14.99	Sold & shipped by CorgioMed Free delivery		0.0	N
7	9	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	15.55	15.55	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
7	10	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	ChromaSafe Hand Sanitizer, 16oz, 1 count, Gel	5.54	5.54	Sold & shipped by Chromaflo Technologies Corp		0.0	N
7	11	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Hand Sanitizer	12.00	12.00	Sold & shipped by Shoo Cosmetics, LLC Free delivery		0.0	Y
7	12	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	JOINTOWN 75% Ethyl Alcohol Based Hand Sanitizer with pump 8 oz bundle of 4	29.97	29.97	Sold & shipped by Square Imports LLC Free delivery		0.0	N
7	13	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Origyn OLHS1L1A Liquid hand sanitizer For Use with AutoSpritz Hand Sanitizer Dispenser	21.99	21.99	Free delivery on orders over $35		0.0	N
7	14	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	25.55	25.55	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
7	15	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	22.55	22.55	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
7	16	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Mellow Gel Hand Sanitizer, 16oz, 16/CT (ML308CT)	72.45	72.45	Pro sellerSold & shipped by MyOfficeInnovations Free delivery		0.0	N
7	17	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	20.55	20.55	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
7	18	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	PH5B Moisturizing Hand Sanitizer 75 % Alcohol, Aloe Vera Gel and Vitamin E, 16.9 oz, Pack of 4	26.99	26.99	Pro sellerSold & shipped by DHS MED Free delivery		0.0	N
7	19	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	16.9oz (500ML) Alcohol Instant Hand Sanitizer	27.89	27.89	Sold & shipped by Suntisfy Inc. Free delivery		0.0	N
7	20	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Medical Office Hand Sanitizer Bulk Gallons Automatic Sanitizer Dispenser	199.00	199.00	Sold & shipped by Saphe Life Free delivery		0.0	N
7	21	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Caresour Advanced 75% Alcohol Hand Sanitizer Wipes, 5 Packs of 50 (250 Wipes)	34.99	34.99	Pro sellerSold & shipped by MallStop Free delivery		0.0	N
7	22	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Ty-D Gel Hand Sanitizer, Unscented, 32 fl oz., 6 Pack	38.66	38.66	 Free delivery		0.0	N
7	23	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Hygienex Hand Sanitizer	39.99	39.99	 Free deliveryFree pickup		4.5	N
7	24	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Mellow Gel Hand Sanitizer, 8 oz, 24/CT (ML312CT)	74.95	74.95	Pro sellerSold & shipped by MyOfficeInnovations Free delivery		0.0	N
7	25	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	DoctorCare Plus 4 oz Easy Spray Hand Sanitizer - 12 pack	54.00	54.00	2-day delivery on orders $35+Pro sellerSold by iServe Products, fulfilled by Walmart		0.0	N
7	26	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	HON, HONSTANDP8T, Hand Sanitizer Station, 1 Each, Silver	184.28	184.28	Pro sellerSold & shipped by MyOfficeInnovations Free delivery		0.0	N
7	27	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	75% Alcohol Hand Sanitizer Spray	27.50	27.50	Sold & shipped by Suntisfy Inc. Free delivery		0.0	Y
7	28	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	PH5B Moisturizing Hand Sanitizer 75 % Alcohol, Aloe Vera Gel and Vitamin E, 16.9 oz, Case of 30	175.55	175.55	Pro sellerSold & shipped by DHS MED Free delivery		0.0	N
7	29	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Artnaturals Alcohol Based Hand Sanitizer Gel With Pump - Unscented Fragrance- Free Sanitizer (12 Pack 16 Fl Oz)	32.99	32.99	Sold & shipped by artnaturals Free delivery		0.0	N
7	30	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	PURELL NXT Refill Advanced Gel Hand Sanitizer, 1000 mL, 8/Carton -GOJ215608CT	14.93	14.93	Free delivery on orders over $35		4.5	N
7	31	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Hygienex 8 oz 24 Pack Hand Sanitizer Gel With Pump, 72% Alcohol, Refreshing Scent, Made in USA	99.00	99.00	Sold & shipped by Saris and Things, Inc Free delivery		0.0	N
7	32	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	30/60ml Effective Disinfection Portable Hand Cleaner Sanitizer Hand	6.99	6.99	Sold & shipped by Fymall Free delivery		0.0	N
7	33	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Way To Celebrate Hand Sanitizer, Monkey, 1 fl oz				In-store purchase only	0.0	N
7	34	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Hello Bello Hand Sani Spray, 2oz				In-store purchase only	4.5	N
7	35	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	As Seen On Tv Hydro Clean Hand Sanitizer				In-store purchase only	0.0	N
7	36	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	HAND SANITIZER ASST				In-store purchase only	0.0	N
7	37	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Theraworx Protect Advanced Hygiene and Barrier System Towels Fragrance Free (8 Count) - 2	36.99	36.99	Sold & shipped by AreaTrend Free delivery		5.0	N
7	38	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	30/50ml Portable 75% Alcohol Gel Sanitizer Disinfection Ethanol Quick-Dry Gel Sanitizer	7.89	7.89	Sold & shipped by Esho Free delivery		0.0	N
7	39	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=7&ps=40&query=hand+sanitizer	Eq 1oz Rsewtr&mnt				In-store purchase only	0.0	N
8	0	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Tuscom 3PC Adult Kid Liquid Wristband Hand Dispenser Handwash Gel With Whole Sanitizing	16.19	17.99	Sold & shipped by Joybuy Free delivery		0.0	N
8	1	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Cleace Advanced 75% Alcohol Sanitizer Gel, 2 large bottles, 16.9 oz each (33.8 oz total)	14.99	14.99	Pro sellerSold & shipped by MallStop Free delivery		2.0	N
8	2	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	iLH Adult Kids Liquid Wristband Hand Dispenser Handwash Gel With Whole Sanitizing	13.70	13.70	Sold & shipped by Mallroom Global Inventory LLC Free delivery		0.0	N
8	3	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Unicorn Hand Sanitizer Bag Charm				In-store purchase only	0.0	N
8	4	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Tuscom Adult Kid Liquid Wristband Hand Dispenser Handwash Gel With Whole Sanitizing	8.09	8.09	Sold & shipped by Joybuy Free delivery		0.0	N
8	5	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Hand Cream & Hand Sanitizer Fresh Berries Scent				In-store purchase only	0.0	N
8	6	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Best Brands Yoda Hand Sanitizer-	2.96	2.96	Free pickup today		0.0	N
8	7	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	3M Avagard D Instant Hand Antiseptic with Moisturizers, 3 oz., White-1 Each	7.95	7.95	Sold & shipped by Katy Med Solutions Free delivery		0.0	N
8	8	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Hand Santizer - 4 Fl. Oz./ 120 ml	8.99	8.99	Sold & shipped by Dietary Depot		0.0	N
8	9	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	HAND SANI MANATEE				In-store purchase only	0.0	N
8	10	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	500ML Hand Santizer Antibaterial Moisturizing Body Washing Hands	6.99	18.65	Sold & shipped by Fymall Free delivery		0.0	Y
8	11	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	500ML Hand Santizer Antibaterial Moisturizing Body Washing Hands	6.99	9.98	Sold & shipped by Fymall Free delivery		0.0	Y
8	12	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	CLEANZE Hand Sanitizing Gel Refill - 1 Liter	8.08	8.08	2-day delivery on orders $35+		0.0	N
8	13	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	IV Hand use 33.8oz Refill (3 Pack)	54.00	54.00	 Free delivery		0.0	N
8	14	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Silicone bracelet Hnd Snitizer Dispenser Wristband Squeeze Soap Liquid Bracelet for Adults Children Washing	9.86	9.86	Sold & shipped by Festive Fire Five Free delivery		0.0	N
8	15	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	500ML Hand Santizer Antibaterial Moisturizing Body Washing Hands	9.98	9.98	Sold & shipped by Fymall Free delivery		0.0	Y
8	16	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Sayhi Adult Kid Liquid Wristband Hand Dispenser Handwash Gel With Whole Sanitizing	12.59	12.59	Sold & shipped by Sayhi Free delivery		0.0	N
8	17	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Brighton Professional ADX-7 Refills, Botanical 21887	42.02	42.02	Pro sellerSold & shipped by MyOfficeInnovations Free delivery		0.0	N
8	18	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	Dial Antibacterial Liquid Hand Soap, Sweet Watermelon, 9.375 Ounce				In-store purchase only	0.0	N
8	19	hand sanitizer	https://www.walmart.com/search/?cat_id=0&page=8&ps=40&query=hand+sanitizer	(Pack of 24) PURELL Advanced Hand Sanitizer Naturals Gel, 2 fl oz Personal Pump Bottle	51.90	51.90			4.5	N
